id,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,Q2a1,Q2a2,RQ2A2,Q11A$01,총액1인TOT,Q7,Q7_01,Q7_02,D_MON,D_MON_season,D_NAT,D_NAT_GROUP,D_SEX,D_AGE
40274.0,4.0,,,,3.0,1.0,2.0,3.0,4.0,5.0,6.0,,8.0,,,,,,,15.0,,,1.0,2.0,4.0,1.0,,,,5.0,,7.0,,,,,,13.0,,,,,127,128,14.00,,7000.00,5.0,1.0,1.0,12.00,4.00,18.00,1.00,2.00,1.00
40279.0,4.0,,,,1.0,1.0,2.0,,,,6.0,,,9.0,,11.0,12.0,,,15.0,,,1.0,2.0,9.0,1.0,2.0,3.0,,,,,,,,,,,,,,17.0,304,305,14.00,1.00,21255.00,5.0,1.0,1.0,12.00,4.00,2.00,1.00,2.00,2.00
40280.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,1.0,2.0,15.0,1.0,,,,,,7.0,,,,,,,,,,,119,120,14.00,,7341.00,4.0,1.0,0.0,12.00,4.00,1.00,1.00,2.00,2.00
40281.0,2.0,13.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,5,6,2.00,1.00,660.69,5.0,1.0,1.0,12.00,4.00,1.00,1.00,1.00,5.00
40282.0,1.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,8.0,,,11.0,12.0,,,,,,8.0,3.0,2.0,1.0,,,4.0,,,,,,,,,13.0,,,,,14,15,11.00,1.00,1800.00,5.0,1.0,1.0,12.00,4.00,18.00,1.00,2.00,2.00
40284.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,2.0,,,,,,,,,,,,,,,,4,5,2.00,1.00,2000.00,4.0,1.0,0.0,12.00,4.00,9.00,3.00,1.00,4.00
40286.0,3.0,,,,1.0,1.0,2.0,3.0,4.0,,,,,,,11.0,12.0,,14.0,15.0,,,11.0,12.0,14.0,1.0,,,,,,,,,,,,,,,,,150,151,14.00,,4000.00,4.0,1.0,0.0,12.00,4.00,9.00,3.00,2.00,2.00
40291.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,13.0,,,,,13.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,4,5,2.00,1.00,1606.25,5.0,1.0,1.0,12.00,4.00,3.00,1.00,2.00,2.00
40293.0,1.0,1.0,2.0,10.0,1.0,1.0,2.0,,,,,,,,,11.0,,,,,,,2.0,1.0,11.0,1.0,,,,,,,,,,,,,,,,,4,5,2.00,1.00,1156.50,4.0,1.0,0.0,12.00,4.00,3.00,1.00,2.00,2.00
40297.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,,,,,,,10.0,,,,,,,,35,36,12.00,1.00,8705.04,5.0,1.0,1.0,12.00,4.00,97.00,4.00,1.00,3.00
40298.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,2.0,14.0,,1.0,,,,,,,,,,,,,,,,,17,18,11.00,1.00,6425.00,4.0,1.0,0.0,12.00,4.00,3.00,1.00,1.00,3.00
40299.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,17,18,11.00,1.00,6425.00,4.0,1.0,0.0,12.00,4.00,3.00,1.00,1.00,4.00
40301.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,3,4,2.00,1.00,1101.15,5.0,1.0,1.0,12.00,4.00,1.00,1.00,2.00,2.00
40303.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,,,,,,,,,11.0,,,,,,,11.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,524.40,5.0,1.0,1.0,12.00,4.00,97.00,4.00,1.00,3.00
40304.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,3,4,2.00,1.00,1468.20,5.0,1.0,1.0,12.00,4.00,1.00,1.00,2.00,2.00
40307.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,,,,,,,,,,12.0,,,,,,1.0,2.0,12.0,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,1468.20,4.0,1.0,0.0,12.00,4.00,1.00,1.00,2.00,4.00
40310.0,1.0,1.0,2.0,6.0,2.0,1.0,2.0,,,,,,8.0,,,,,,,,,,8.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,5,6,2.00,1.00,1468.20,5.0,1.0,1.0,12.00,4.00,1.00,1.00,2.00,4.00
40312.0,1.0,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,3,4,2.00,1.00,1308.00,4.0,1.0,0.0,12.00,4.00,5.00,1.00,2.00,2.00
40313.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,2.0,1.0,15.0,1.0,,,,,,,,,,,,,,,,,119,120,14.00,,7341.00,5.0,1.0,1.0,12.00,4.00,1.00,1.00,2.00,2.00
40314.0,1.0,10.0,11.0,4.0,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,4.0,3.0,2.0,1.0,,3.0,4.0,,,,,9.0,,,,13.0,,,,,32,33,12.00,,2097.60,5.0,1.0,1.0,12.00,4.00,97.00,4.00,2.00,4.00
40316.0,3.0,,,,2.0,,2.0,,,,,,,,,,,,14.0,,,,14.0,2.0,,,2.0,,,,,,,,,,,,,,,,300,301,14.00,1.00,90000.00,4.0,1.0,0.0,12.00,4.00,97.00,4.00,1.00,4.00
40317.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,4.0,2.0,1.0,1.0,,3.0,4.0,,6.0,,,,,,,13.0,,,,,27,28,11.00,,2400.00,5.0,1.0,1.0,12.00,4.00,97.00,4.00,1.00,4.00
40318.0,1.0,2.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,1247.97,5.0,1.0,1.0,12.00,4.00,1.00,1.00,1.00,6.00
40320.0,4.0,,,,1.0,,2.0,3.0,4.0,,6.0,,,,,11.0,,13.0,,,,,11.0,4.0,3.0,1.0,,,4.0,,,,,,,,,,,,,,123,124,14.00,,4195.20,4.0,1.0,0.0,12.00,4.00,97.00,4.00,1.00,1.00
40323.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,7.0,,,10.0,,,,,,,,3.0,5.0,7.0,1.0,2.0,,4.0,,,,,,,,,13.0,,,,,127,128,14.00,1.00,6345.00,5.0,1.0,1.0,12.00,4.00,97.00,4.00,2.00,2.00
40324.0,4.0,,,,1.0,1.0,2.0,,4.0,,6.0,,,,,11.0,,,,15.0,,,4.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,120,121,14.00,,8390.40,5.0,1.0,1.0,12.00,4.00,12.00,2.00,1.00,2.00
40325.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,,,,,,,,,,,,,,,,16.0,,2,3,1.00,1.00,5244.00,5.0,1.0,1.0,12.00,4.00,97.00,4.00,1.00,6.00
40327.0,1.0,1.0,4.0,3.0,1.0,1.0,,3.0,,5.0,,,,,,,,,,,,,1.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,8,9,3.00,1.00,2333.33,5.0,1.0,1.0,12.00,4.00,9.00,3.00,2.00,1.00
40328.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,7.0,8.0,,10.0,11.0,12.0,,,15.0,,,3.0,7.0,11.0,1.0,2.0,3.0,,,,,,,,11.0,,13.0,14.0,,16.0,17.0,116,117,14.00,1.00,9000.00,4.0,1.0,0.0,12.00,4.00,9.00,3.00,2.00,2.00
40329.0,1.0,11.0,12.0,,2.0,,2.0,,4.0,,,,,,,,,,,,,,4.0,2.0,,,,3.0,,,,,,,,,,,,,,,1,2,1.00,1.00,3500.00,5.0,1.0,1.0,12.00,4.00,8.00,4.00,2.00,3.00
40330.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,10.0,,,,,,,,3.0,5.0,4.0,1.0,,,,5.0,,,,,,,,,,,,,120,121,14.00,,4000.00,5.0,1.0,1.0,12.00,4.00,14.00,2.00,2.00,1.00
40331.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,513.87,4.0,1.0,0.0,12.00,4.00,1.00,1.00,1.00,3.00
40332.0,3.0,,,,1.0,,2.0,3.0,4.0,,,,,,,,,,14.0,,,,4.0,3.0,2.0,,2.0,,,,,,,,,,,,,,,,14,15,11.00,1.00,6292.80,5.0,1.0,1.0,12.00,4.00,12.00,2.00,1.00,5.00
40333.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,,,,,10.0,11.0,,13.0,,,,,1.0,3.0,10.0,1.0,,3.0,,,,,,,,,,13.0,,,,17.0,124,125,14.00,,5244.00,5.0,1.0,1.0,12.00,4.00,97.00,4.00,1.00,2.00
40334.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,3,4,2.00,,817.50,4.0,1.0,0.0,12.00,4.00,5.00,1.00,2.00,2.00
40335.0,1.0,1.0,9.0,10.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,1,2,1.00,1.00,1000.00,4.0,1.0,0.0,12.00,4.00,9.00,3.00,1.00,5.00
40337.0,4.0,,,,1.0,1.0,2.0,3.0,,,6.0,7.0,8.0,,,11.0,12.0,,14.0,15.0,,,11.0,7.0,2.0,,,,,,,,,,,11.0,,13.0,,,,17.0,92,93,14.00,1.00,7085.00,4.0,1.0,0.0,12.00,4.00,2.00,1.00,2.00,1.00
40338.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,60,61,13.00,1.00,10488.00,4.0,1.0,0.0,12.00,4.00,12.00,2.00,1.00,6.00
40339.0,4.0,,,,1.0,1.0,2.0,3.0,,5.0,6.0,7.0,8.0,,,11.0,,,,15.0,,,2.0,8.0,3.0,,,,,,,,,,,11.0,,13.0,,,,17.0,91,92,14.00,1.00,7085.00,4.0,1.0,0.0,12.00,4.00,2.00,1.00,2.00,1.00
40340.0,2.0,13.0,10.0,,1.0,1.0,2.0,,4.0,,6.0,,,,,,,,,,,,2.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,13,14,11.00,,3146.40,5.0,1.0,1.0,12.00,4.00,97.00,4.00,2.00,5.00
40344.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,2.0,1.0,15.0,,,,,,,,,9.0,,,,,,,,,119,120,14.00,,4251.00,5.0,1.0,1.0,12.00,4.00,2.00,1.00,1.00,1.00
40346.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,13.0,,15.0,,,3.0,4.0,5.0,1.0,,,4.0,,,,,9.0,,11.0,,13.0,,,,,117,118,14.00,,6292.80,5.0,1.0,1.0,12.00,4.00,97.00,4.00,1.00,2.00
40347.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,12.0,,,15.0,,,2.0,12.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,299,300,14.00,,14682.00,5.0,1.0,1.0,12.00,4.00,1.00,1.00,2.00,2.00
40348.0,3.0,,,,1.0,1.0,,,4.0,,,,,,,,,,14.0,,,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,5,6,2.00,1.00,981.00,5.0,1.0,1.0,12.00,4.00,5.00,1.00,1.00,4.00
40349.0,4.0,,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,15.0,,,2.0,1.0,3.0,,,,,,,,,,,11.0,,,,,,17.0,122,123,14.00,1.00,7085.00,5.0,1.0,1.0,12.00,4.00,2.00,1.00,1.00,1.00
40350.0,1.0,9.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,4.0,,,,,,,,,,,,,,5,6,2.00,1.00,999.00,5.0,1.0,1.0,12.00,4.00,97.00,4.00,2.00,2.00
40352.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,,7.0,,,,11.0,,13.0,,15.0,,,13.0,7.0,11.0,,,,,,,,,,,11.0,,13.0,,,,,299,300,14.00,,11336.00,5.0,1.0,1.0,12.00,4.00,2.00,1.00,1.00,1.00
40353.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,15.0,,,15.0,1.0,4.0,1.0,,,,,,,,,,,12.0,13.0,,,,17.0,129,130,14.00,,3146.40,5.0,1.0,1.0,12.00,4.00,13.00,2.00,2.00,2.00
40354.0,4.0,,,,1.0,1.0,2.0,,,,,,,9.0,,11.0,,,,15.0,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,89,90,13.00,,9919.00,5.0,1.0,1.0,12.00,4.00,2.00,1.00,1.00,2.00
40355.0,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,8,9,3.00,1.00,2616.00,4.0,1.0,0.0,12.00,4.00,5.00,1.00,2.00,3.00
40357.0,4.0,,,,1.0,1.0,2.0,3.0,,5.0,6.0,,,,10.0,,,13.0,,15.0,,,13.0,6.0,2.0,,,,,,,,,9.0,,11.0,,13.0,,,,,329,330,14.00,,14170.00,4.0,1.0,0.0,12.00,4.00,2.00,1.00,1.00,1.00
40358.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,,12.0,,,,,,4.0,5.0,6.0,1.0,,,,,,,,,,,,,,,,,5,6,2.00,1.00,629.28,2.0,0.0,0.0,12.00,4.00,13.00,2.00,1.00,2.00
40359.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,4.0,,,,,,,,,,,,,,60,61,13.00,,3754.04,5.0,1.0,1.0,12.00,4.00,18.00,1.00,2.00,2.00
40360.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,13.0,,15.0,,,13.0,,,1.0,,,,,,,,,,11.0,,13.0,,,,,333,334,14.00,1.00,14170.00,5.0,1.0,1.0,12.00,4.00,2.00,1.00,1.00,1.00
40362.0,3.0,,,,1.0,,2.0,,4.0,,6.0,,,,,,,,14.0,,,,2.0,4.0,6.0,1.0,,,,,,,,,,,,,,,,,3,4,2.00,1.00,8000.00,5.0,1.0,1.0,12.00,4.00,97.00,4.00,2.00,3.00
40363.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,,,,15.0,,,6.0,5.0,10.0,1.0,,,,,,,,,,11.0,,13.0,14.0,15.0,,,120,121,14.00,,2097.60,5.0,1.0,1.0,12.00,4.00,97.00,4.00,2.00,2.00
40364.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,11.0,,,,,,,11.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,880.92,4.0,1.0,0.0,12.00,4.00,1.00,1.00,1.00,2.00
40365.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,11.0,,,,,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,954.33,5.0,1.0,1.0,12.00,4.00,1.00,1.00,1.00,2.00
40368.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,3,4,2.00,1.00,3270.00,5.0,1.0,1.0,12.00,4.00,5.00,1.00,2.00,4.00
40371.0,1.0,10.0,12.0,7.0,1.0,1.0,2.0,,,,,,,,,11.0,,,,,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,2,3,1.00,1.00,1468.20,4.0,1.0,0.0,12.00,4.00,1.00,1.00,1.00,2.00
40373.0,4.0,,,,1.0,,2.0,3.0,4.0,,6.0,,8.0,,10.0,11.0,,,,15.0,,,4.0,2.0,6.0,1.0,,,4.0,,,,,,,,,13.0,14.0,,,,119,120,14.00,1.00,4895.26,5.0,1.0,1.0,12.00,4.00,97.00,4.00,2.00,2.00
40374.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,,,,,,,11.0,,,,15.0,,,15.0,1.0,2.0,1.0,,,4.0,,,,,,,,,,,,,,155,156,14.00,,3754.04,5.0,1.0,1.0,12.00,4.00,18.00,1.00,2.00,2.00
40375.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,3.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,1,2,1.00,1.00,2000.00,4.0,1.0,0.0,12.00,4.00,8.00,4.00,2.00,2.00
40376.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,,,,,,,,10.0,,,,,,,,1.0,2.0,10.0,1.0,,,,,,,,,,,,,,,,,3,4,2.00,1.00,1843.75,4.0,1.0,0.0,12.00,4.00,4.00,1.00,2.00,3.00
40377.0,1.0,2.0,1.0,10.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,3,4,2.00,1.00,1475.00,4.0,1.0,0.0,12.00,4.00,4.00,1.00,2.00,3.00
40379.0,3.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,11.0,,,14.0,,,,11.0,3.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,60,61,13.00,,3146.40,5.0,1.0,1.0,12.00,4.00,97.00,4.00,1.00,2.00
40380.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,13.0,,,,,5.0,3.0,2.0,1.0,,,4.0,,,,,,,,,,,,,,9,10,3.00,1.00,4425.00,5.0,1.0,1.0,12.00,4.00,4.00,1.00,2.00,4.00
40381.0,1.0,5.0,2.0,6.0,3.0,1.0,2.0,3.0,,,,7.0,8.0,,10.0,11.0,,,,,,,8.0,3.0,,1.0,,3.0,4.0,,,,,,,,,,,,,17.0,6,7,2.00,1.00,1722.00,5.0,1.0,1.0,12.00,4.00,6.00,1.00,2.00,2.00
40385.0,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,2.0,,,,,,,9.0,,11.0,,,,,,,4,5,2.00,1.00,3670.80,5.0,1.0,1.0,12.00,4.00,12.00,2.00,1.00,5.00
40386.0,3.0,,,,1.0,1.0,2.0,,4.0,,,,,,,,,,14.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,12,13,11.00,1.00,2125.50,5.0,1.0,1.0,12.00,4.00,2.00,1.00,2.00,2.00
40388.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,11.0,,,,,,,1.0,4.0,3.0,1.0,,,,,,,,,,11.0,,,,,,,3,4,2.00,1.00,1475.00,4.0,1.0,0.0,12.00,4.00,4.00,1.00,1.00,3.00
40389.0,2.0,1.0,3.0,5.0,1.0,,2.0,3.0,4.0,,6.0,,,,,11.0,,,,,,,3.0,2.0,4.0,1.0,2.0,,,,,,,,,,,13.0,,,,17.0,24,25,11.00,1.00,13592.00,4.0,1.0,0.0,12.00,4.00,8.00,4.00,1.00,3.00
40391.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,10.0,11.0,,,,15.0,,,3.0,11.0,7.0,1.0,2.0,,4.0,,,,,9.0,,,,,,,16.0,17.0,224,225,14.00,1.00,8809.92,5.0,1.0,1.0,12.00,4.00,12.00,2.00,2.00,2.00
40392.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,15.0,,,11.0,3.0,4.0,1.0,,3.0,,,,,,,,,,13.0,,,,17.0,104,105,14.00,1.00,7341.60,5.0,1.0,1.0,12.00,4.00,97.00,4.00,1.00,2.00
40393.0,1.0,4.0,3.0,1.0,1.0,,2.0,3.0,4.0,,,,,,,,,,,,,,3.0,4.0,2.0,1.0,,,4.0,,,,,,,,,,,,,,6,7,2.00,1.00,885.00,5.0,1.0,1.0,12.00,4.00,4.00,1.00,2.00,2.00
40396.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,7,8,3.00,1.00,368.75,5.0,1.0,1.0,12.00,4.00,4.00,1.00,2.00,3.00
40402.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,3.0,,5.0,6.0,,,,,,,,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,6,7,2.00,1.00,1362.00,5.0,1.0,1.0,12.00,4.00,7.00,1.00,1.00,2.00
40403.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,13.0,,15.0,,,13.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,89,90,13.00,1.00,4959.50,4.0,1.0,0.0,12.00,4.00,2.00,1.00,1.00,2.00
40404.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,5,6,2.00,1.00,1843.75,5.0,1.0,1.0,12.00,4.00,4.00,1.00,1.00,3.00
40405.0,3.0,,,,1.0,,,,,,6.0,,,,,,,,14.0,,,,14.0,6.0,,1.0,,,,,,,,,,,,,,,,,6,7,2.00,1.00,2097.60,4.0,1.0,0.0,12.00,4.00,12.00,2.00,2.00,4.00
40406.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,5,6,2.00,1.00,2581.25,5.0,1.0,1.0,12.00,4.00,4.00,1.00,1.00,3.00
40407.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,13.0,,15.0,,,13.0,,,1.0,,,,,,,,,,,,,,,,,89,90,13.00,,8502.00,4.0,1.0,0.0,12.00,4.00,2.00,1.00,1.00,2.00
40409.0,4.0,,,,1.0,1.0,2.0,3.0,,5.0,,,,,,,12.0,,,15.0,,,12.0,2.0,,1.0,,,,,,,,,,,,,,,,,89,90,13.00,,7085.00,5.0,1.0,1.0,12.00,4.00,2.00,1.00,2.00,2.00
40410.0,1.0,1.0,3.0,2.0,1.0,,2.0,,4.0,,6.0,,,,,,,,,,,,4.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,4,5,2.00,1.00,2000.00,5.0,1.0,1.0,12.00,4.00,9.00,3.00,2.00,2.00
40411.0,1.0,1.0,4.0,5.0,1.0,1.0,,,4.0,,6.0,,,,,,,,,,,,4.0,1.0,6.0,1.0,,,,,,,,,,,,,,15.0,,,3,4,2.00,1.00,2289.00,4.0,1.0,0.0,12.00,4.00,5.00,1.00,1.00,3.00
40413.0,4.0,,,,1.0,1.0,2.0,,4.0,,6.0,,,9.0,,,,,,15.0,,,9.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,149,150,14.00,,17004.00,4.0,1.0,0.0,12.00,4.00,2.00,1.00,2.00,2.00
40414.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,,,,,,,,11.0,,,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,9,10,3.00,1.00,2765.63,4.0,1.0,0.0,12.00,4.00,4.00,1.00,1.00,2.00
40416.0,3.0,,,,1.0,,2.0,,4.0,5.0,,,,,,,,,14.0,,,,5.0,4.0,14.0,1.0,2.0,,,,,,,,,,,,,,,,5,6,2.00,1.00,3146.40,4.0,1.0,0.0,12.00,4.00,97.00,4.00,2.00,3.00
40417.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,12.0,,,,,,2.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,13,14,11.00,1.00,3542.50,4.0,1.0,0.0,12.00,4.00,2.00,1.00,2.00,2.00
40422.0,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,3.0,4.0,5.0,1.0,,3.0,,,,,,,,,,13.0,,,,17.0,130,131,14.00,1.00,4195.20,5.0,1.0,1.0,12.00,4.00,12.00,2.00,2.00,2.00
40423.0,2.0,1.0,2.0,4.0,1.0,,2.0,3.0,4.0,5.0,,,,,,11.0,,,,,,,5.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,7,8,3.00,,3670.80,4.0,1.0,0.0,12.00,4.00,97.00,4.00,2.00,4.00
40424.0,4.0,,,,1.0,1.0,2.0,,,,6.0,,,,,,,,,15.0,,,6.0,,,,,,,,6.0,,,,,,,,,,,,89,90,13.00,,4251.00,5.0,1.0,1.0,12.00,4.00,2.00,1.00,1.00,2.00
40426.0,1.0,10.0,11.0,12.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,4.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,3,4,2.00,1.00,2400.00,5.0,1.0,1.0,12.00,4.00,97.00,4.00,1.00,3.00
40427.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,2.0,1.0,15.0,1.0,,,,,,,,,,,,,,,,,89,90,13.00,,5668.00,5.0,1.0,1.0,12.00,4.00,2.00,1.00,2.00,2.00
40429.0,4.0,,,,1.0,,,,4.0,,,,,,,,12.0,,,15.0,,,4.0,12.0,,1.0,,,,,,,,,,,,13.0,,,,,93,94,14.00,1.00,7508.07,5.0,1.0,1.0,12.00,4.00,97.00,4.00,2.00,2.00
40430.0,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,3,4,2.00,1.00,2125.50,4.0,1.0,0.0,12.00,4.00,2.00,1.00,1.00,5.00
40431.0,4.0,,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,6.0,,,1.0,2.0,,4.0,,,,,,,,,,,,,,90,91,14.00,,3003.23,5.0,1.0,1.0,12.00,4.00,18.00,1.00,2.00,2.00
40432.0,1.0,1.0,4.0,5.0,1.0,,2.0,,4.0,,6.0,,,,,11.0,,13.0,,,,,11.0,4.0,6.0,1.0,,,,,,,,,,,,,,,,,6,7,2.00,1.00,3146.40,5.0,1.0,1.0,12.00,4.00,12.00,2.00,1.00,2.00
40433.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,,4.0,5.0,,,,,,11.0,,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,4,5,2.00,,3000.00,5.0,1.0,1.0,12.00,4.00,9.00,3.00,2.00,2.00
40434.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,1,2,1.00,1.00,737.50,4.0,1.0,0.0,12.00,4.00,4.00,1.00,2.00,4.00
